epoch_s,bus_V,current_A,power_W
1781973947.0575,19.5038,0.35613,6.9458
1781973947.1080,19.5038,0.35613,6.9458
1781973947.1630,19.5050,0.35337,6.8926
1781973947.2179,19.5050,0.35337,6.8926
1781973947.2725,19.5050,0.35115,6.8492
1781973947.3275,19.5050,0.35115,6.8492
1781973947.3776,19.5050,0.35115,6.8492
1781973947.4326,19.5012,0.36058,7.0317
1781973947.4876,19.5012,0.36058,7.0317
1781973947.5427,19.5012,0.36058,7.0317
1781973947.5977,19.5063,0.35068,6.8404
1781973947.6524,19.5063,0.35068,6.8404
1781973947.7073,19.5063,0.34775,6.7833
1781973947.7583,19.5063,0.34775,6.7833
1781973947.8133,19.5063,0.34775,6.7833
1781973947.8659,19.5063,0.34823,6.7926
1781973947.9161,19.5063,0.34823,6.7926
1781973947.9711,19.5063,0.34823,6.7926
1781973948.0250,19.5063,0.34805,6.7892
1781973948.0775,19.5063,0.34805,6.7892
1781973948.1280,19.5063,0.34960,6.8194
1781973948.1828,19.5063,0.34960,6.8194
1781973948.2345,19.5063,0.34960,6.8194
1781973948.2876,19.5063,0.34868,6.8013
1781973948.3426,19.5063,0.34868,6.8013
1781973948.3937,19.5063,0.34868,6.8013
1781973948.4452,19.5063,0.34770,6.7823
1781973948.4994,19.5063,0.34770,6.7823
1781973948.5532,19.5063,0.34900,6.8077
1781973948.6073,19.5063,0.34900,6.8077
1781973948.6582,19.5063,0.34900,6.8077
1781973948.7083,19.5038,0.35760,6.9745
1781973948.7617,19.5038,0.35760,6.9745
1781973948.8167,19.5038,0.35760,6.9745
1781973948.8715,19.5063,0.34898,6.8072
1781973948.9229,19.5063,0.34898,6.8072
1781973948.9767,19.5063,0.34898,6.8072
1781973949.0317,19.5063,0.34905,6.8087
1781973949.0868,19.5063,0.34905,6.8087
1781973949.1416,19.5063,0.34790,6.7862
1781973949.1926,19.5063,0.34790,6.7862
1781973949.2467,19.5063,0.34790,6.7862
1781973949.2996,19.5063,0.34988,6.8247
1781973949.3511,19.5063,0.34988,6.8247
1781973949.4044,19.5063,0.34988,6.8247
1781973949.4583,19.5063,0.34875,6.8028
1781973949.5130,19.5063,0.34875,6.8028
1781973949.5681,19.5063,0.34780,6.7843
1781973949.6197,19.5063,0.34780,6.7843
1781973949.6740,19.5063,0.34780,6.7843
1781973949.7262,19.5000,0.36703,7.1570
1781973949.7812,19.5000,0.36703,7.1570
1781973949.8363,19.5063,0.34728,6.7740
1781973949.8913,19.5063,0.34728,6.7740
1781973949.9416,19.5063,0.34728,6.7740
1781973949.9937,19.5075,0.34687,6.7667
1781973950.0443,19.5075,0.34687,6.7667
1781973950.0989,19.5075,0.34687,6.7667
1781973950.1512,19.5075,0.34558,6.7413
1781973950.2062,19.5075,0.34558,6.7413
1781973950.2575,19.5075,0.34558,6.7413
1781973950.3091,19.5063,0.34800,6.7882
1781973950.3623,19.5063,0.34800,6.7882
1781973950.4161,19.5075,0.34625,6.7545
1781973950.4711,19.5075,0.34625,6.7545
1781973950.5249,19.5075,0.34625,6.7545
1781973950.5799,19.5063,0.34705,6.7696
1781973950.6349,19.5063,0.34705,6.7696
1781973950.6885,19.5063,0.34705,6.7696
1781973950.7424,19.4962,0.37938,7.3964
1781973950.7955,19.4962,0.37938,7.3964
1781973950.8490,19.4688,0.46060,8.9673
1781973950.9018,19.4688,0.46060,8.9673
1781973950.9553,19.4688,0.46060,8.9673
1781973951.0083,19.4713,0.45037,8.7694
1781973951.0595,19.4713,0.45037,8.7694
1781973951.1145,19.4713,0.45037,8.7694
1781973951.1661,19.4088,0.63487,12.3221
1781973951.2212,19.4088,0.63487,12.3221
1781973951.2741,19.4100,0.63190,12.2652
1781973951.3281,19.4100,0.63190,12.2652
1781973951.3831,19.4100,0.63190,12.2652
1781973951.4381,19.4112,0.62562,12.1442
1781973951.4922,19.4112,0.62562,12.1442
1781973951.5457,19.4125,0.62562,12.1449
1781973951.5964,19.4125,0.62413,12.1158
1781973951.6475,19.4125,0.62413,12.1158
1781973951.6993,19.4112,0.62518,12.1354
1781973951.7537,19.4112,0.62518,12.1354
1781973951.8082,19.4112,0.62518,12.1354
1781973951.8630,19.4125,0.62562,12.1449
1781973951.9173,19.4125,0.62562,12.1449
1781973951.9720,19.4125,0.62562,12.1449
1781973952.0249,19.4125,0.62435,12.1202
1781973952.0797,19.4125,0.62435,12.1202
1781973952.1347,19.4125,0.62518,12.1362
1781973952.1876,19.4125,0.62518,12.1362
1781973952.2426,19.4125,0.62518,12.1362
1781973952.2973,19.4125,0.62475,12.1280
1781973952.3512,19.4125,0.62475,12.1280
1781973952.4032,19.4125,0.62475,12.1280
1781973952.4563,19.4125,0.62457,12.1246
1781973952.5082,19.4125,0.62457,12.1246
1781973952.5588,19.4125,0.62605,12.1532
1781973952.6138,19.4125,0.62605,12.1532
1781973952.6666,19.4125,0.62605,12.1532
1781973952.7217,19.4125,0.62477,12.1284
1781973952.7749,19.4125,0.62477,12.1284
1781973952.8294,19.4125,0.62477,12.1284
1781973952.8828,19.4125,0.62650,12.1619
1781973952.9360,19.4125,0.62650,12.1619
1781973952.9910,19.4112,0.62600,12.1514
1781973953.0424,19.4112,0.62600,12.1514
1781973953.0975,19.4112,0.62600,12.1514
1781973953.1506,19.4125,0.62625,12.1571
1781973953.2020,19.4125,0.62625,12.1571
1781973953.2533,19.4125,0.62625,12.1571
1781973953.3083,19.4125,0.62465,12.1260
1781973953.3626,19.4125,0.62465,12.1260
1781973953.4177,19.4125,0.62245,12.0833
1781973953.4699,19.4125,0.62245,12.0833
1781973953.5249,19.4125,0.62245,12.0833
1781973953.5800,19.4125,0.62462,12.1255
1781973953.6350,19.4125,0.62462,12.1255
1781973953.6900,19.4125,0.62462,12.1255
1781973953.7407,19.4125,0.62255,12.0853
1781973953.7916,19.4125,0.62255,12.0853
1781973953.8466,19.4138,0.62383,12.1108
1781973953.9016,19.4138,0.62383,12.1108
1781973953.9567,19.4138,0.62383,12.1108
1781973954.0102,19.4125,0.62365,12.1066
1781973954.0613,19.4125,0.62365,12.1066
1781973954.1163,19.4125,0.62365,12.1066
1781973954.1713,19.4125,0.62113,12.0576
1781973954.2239,19.4125,0.62113,12.0576
1781973954.2766,19.4138,0.62228,12.0807
1781973954.3316,19.4138,0.62228,12.0807
1781973954.3866,19.4138,0.62228,12.0807
1781973954.4412,19.4138,0.62377,12.1098
1781973954.4923,19.4138,0.62377,12.1098
1781973954.5474,19.4125,0.62188,12.0721
1781973954.5997,19.4125,0.62188,12.0721
1781973954.6541,19.4125,0.62188,12.0721
1781973954.7073,19.4138,0.62060,12.0482
1781973954.7595,19.4138,0.62060,12.0482
1781973954.8098,19.4138,0.62060,12.0482
1781973954.8626,19.4225,0.59500,11.5564
1781973954.9176,19.4225,0.59500,11.5564
1781973954.9679,19.4225,0.59500,11.5564
1781973955.0194,19.4225,0.59643,11.5841
1781973955.0744,19.4225,0.59643,11.5841
1781973955.1249,19.4213,0.59660,11.5867
1781973955.1800,19.4213,0.59660,11.5867
1781973955.2327,19.4213,0.59660,11.5867
1781973955.2878,19.4200,0.60247,11.7001
1781973955.3428,19.4200,0.60247,11.7001
1781973955.3979,19.4200,0.60247,11.7001
1781973955.4483,19.4200,0.60337,11.7175
1781973955.5024,19.4200,0.60337,11.7175
1781973955.5574,19.4163,0.61392,11.9201
1781973955.6083,19.4163,0.61392,11.9201
1781973955.6598,19.4163,0.61392,11.9201
1781973955.7146,19.4200,0.60177,11.6865
1781973955.7691,19.4200,0.60177,11.6865
1781973955.8192,19.4200,0.60177,11.6865
1781973955.8739,19.4213,0.60080,11.6683
1781973955.9290,19.4213,0.60080,11.6683
1781973955.9827,19.4213,0.59920,11.6372
1781973956.0377,19.4213,0.59920,11.6372
1781973956.0928,19.4213,0.59920,11.6372
1781973956.1478,19.4213,0.59720,11.5984
1781973956.1989,19.4213,0.59720,11.5984
1781973956.2540,19.4213,0.59720,11.5984
1781973956.3082,19.4200,0.59960,11.6442
1781973956.3633,19.4200,0.59960,11.6442
1781973956.4181,19.4213,0.59637,11.5823
1781973956.4697,19.4213,0.59637,11.5823
1781973956.5239,19.4213,0.59637,11.5823
1781973956.5790,19.4187,0.60428,11.7343
1781973956.6340,19.4187,0.60428,11.7343
1781973956.6890,19.4187,0.60428,11.7343
1781973956.7433,19.4187,0.60628,11.7731
1781973956.7983,19.4187,0.60628,11.7731
1781973956.8494,19.4200,0.60415,11.7326
1781973956.9033,19.4200,0.60415,11.7326
1781973956.9572,19.4200,0.60415,11.7326
1781973957.0093,19.4213,0.59977,11.6484
1781973957.0643,19.4213,0.59977,11.6484
1781973957.1161,19.4213,0.59977,11.6484
1781973957.1664,19.4213,0.59885,11.6304
1781973957.2209,19.4213,0.59885,11.6304
1781973957.2749,19.4200,0.60150,11.6811
1781973957.3267,19.4200,0.60150,11.6811
1781973957.3817,19.4200,0.60150,11.6811
1781973957.4368,19.4213,0.59745,11.6032
1781973957.4912,19.4213,0.59745,11.6032
1781973957.5422,19.4213,0.59745,11.6032
1781973957.5973,19.4213,0.60013,11.6552
1781973957.6523,19.4213,0.60013,11.6552
1781973957.7036,19.4213,0.59770,11.6081
1781973957.7580,19.4213,0.59770,11.6081
1781973957.8082,19.4213,0.59770,11.6081
1781973957.8625,19.4225,0.59515,11.5593
1781973957.9161,19.4225,0.59515,11.5593
1781973957.9674,19.4225,0.59515,11.5593
1781973958.0210,19.4213,0.59668,11.5882
1781973958.0744,19.4213,0.59668,11.5882
1781973958.1274,19.4213,0.59718,11.5979
1781973958.1821,19.4213,0.59718,11.5979
1781973958.2358,19.4213,0.59718,11.5979
1781973958.2906,19.4187,0.60293,11.7080
1781973958.3424,19.4187,0.60293,11.7080
1781973958.3974,19.4187,0.60293,11.7080
1781973958.4525,19.4225,0.59625,11.5807
1781973958.5075,19.4225,0.59625,11.5807
1781973958.5625,19.4225,0.59515,11.5593
1781973958.6175,19.4225,0.59515,11.5593
1781973958.6707,19.4225,0.59515,11.5593
1781973958.7234,19.4200,0.60128,11.6768
1781973958.7761,19.4200,0.60128,11.6768
1781973958.8312,19.4163,0.60128,11.6745
1781973958.8836,19.4163,0.61313,11.9046
1781973958.9348,19.4163,0.61313,11.9046
1781973958.9857,19.4225,0.59610,11.5778
1781973959.0387,19.4225,0.59610,11.5778
1781973959.0916,19.4225,0.59610,11.5778
1781973959.1461,19.4225,0.59672,11.5899
1781973959.1989,19.4225,0.59672,11.5899
1781973959.2524,19.4225,0.59672,11.5899
1781973959.3034,19.4225,0.59750,11.6049
1781973959.3584,19.4225,0.59750,11.6049
1781973959.4093,19.4225,0.59457,11.5481
1781973959.4633,19.4225,0.59457,11.5481
1781973959.5165,19.4225,0.59457,11.5481
1781973959.5692,19.4213,0.59675,11.5896
1781973959.6239,19.4213,0.59675,11.5896
1781973959.6763,19.4213,0.59675,11.5896
1781973959.7313,19.4225,0.59623,11.5802
1781973959.7844,19.4225,0.59623,11.5802
1781973959.8395,19.4225,0.59518,11.5598
1781973959.8915,19.4225,0.59518,11.5598
1781973959.9441,19.4225,0.59518,11.5598
1781973959.9991,19.4213,0.59688,11.5921
1781973960.0511,19.4213,0.59688,11.5921
1781973960.1061,19.4213,0.59688,11.5921
1781973960.1611,19.4225,0.59708,11.5967
1781973960.2161,19.4225,0.59708,11.5967
1781973960.2711,19.4225,0.59490,11.5544
1781973960.3249,19.4225,0.59490,11.5544
1781973960.3756,19.4225,0.59490,11.5544
1781973960.4289,19.4213,0.59813,11.6163
1781973960.4810,19.4213,0.59813,11.6163
1781973960.5357,19.4213,0.59813,11.6163
1781973960.5882,19.4225,0.59618,11.5792
1781973960.6428,19.4225,0.59618,11.5792
1781973960.6960,19.4225,0.59637,11.5831
1781973960.7503,19.4225,0.59637,11.5831
1781973960.8023,19.4225,0.59637,11.5831
1781973960.8536,19.4200,0.60363,11.7224
1781973960.9082,19.4200,0.60363,11.7224
1781973960.9623,19.4200,0.60363,11.7224
1781973961.0160,19.4213,0.59610,11.5770
1781973961.0710,19.4213,0.59610,11.5770
1781973961.1256,19.4225,0.59565,11.5690
1781973961.1795,19.4225,0.59565,11.5690
1781973961.2344,19.4225,0.59565,11.5690
1781973961.2873,19.4213,0.59948,11.6426
1781973961.3415,19.4213,0.59948,11.6426
1781973961.3966,19.4213,0.59948,11.6426
1781973961.4517,19.4213,0.59990,11.6508
1781973961.5024,19.4213,0.59990,11.6508
1781973961.5575,19.4225,0.59452,11.5472
1781973961.6125,19.4225,0.59452,11.5472
1781973961.6641,19.4225,0.59452,11.5472
1781973961.7192,19.4213,0.59742,11.6027
1781973961.7739,19.4213,0.59742,11.6027
1781973961.8259,19.4213,0.59742,11.6027
1781973961.8809,19.4225,0.59598,11.5753
1781973961.9323,19.4225,0.59598,11.5753
1781973961.9827,19.4225,0.59775,11.6098
1781973962.0344,19.4225,0.59775,11.6098
1781973962.0867,19.4225,0.59775,11.6098
1781973962.1414,19.4225,0.59565,11.5690
1781973962.1965,19.4225,0.59565,11.5690
1781973962.2515,19.4225,0.59565,11.5690
1781973962.3025,19.4225,0.59698,11.5947
1781973962.3572,19.4225,0.59698,11.5947
1781973962.4109,19.4213,0.59830,11.6197
1781973962.4623,19.4213,0.59830,11.6197
1781973962.5160,19.4213,0.59830,11.6197
1781973962.5710,19.4225,0.59632,11.5821
1781973962.6240,19.4225,0.59632,11.5821
1781973962.6761,19.4225,0.59632,11.5821
1781973962.7275,19.4213,0.59870,11.6275
