epoch_s,bus_V,current_A,power_W
1781971785.4216,19.4775,0.40975,7.9809
1781971785.4766,19.4775,0.40615,7.9108
1781971785.5284,19.4775,0.40615,7.9108
1781971785.5826,19.4775,0.40615,7.9108
1781971785.6370,19.4850,0.38693,7.5392
1781971785.6921,19.4850,0.38693,7.5392
1781971785.7471,19.4850,0.38693,7.5392
1781971785.8021,19.4875,0.37845,7.3750
1781971785.8563,19.4875,0.37845,7.3750
1781971785.9086,19.4875,0.37780,7.3624
1781971785.9636,19.4875,0.37780,7.3624
1781971786.0164,19.4875,0.37780,7.3624
1781971786.0665,19.4875,0.37925,7.3906
1781971786.1194,19.4875,0.37925,7.3906
1781971786.1710,19.4875,0.37925,7.3906
1781971786.2260,19.4887,0.37775,7.3619
1781971786.2811,19.4887,0.37775,7.3619
1781971786.3361,19.4863,0.38195,7.4428
1781971786.3911,19.4863,0.38195,7.4428
1781971786.4454,19.4863,0.38195,7.4428
1781971786.4998,19.4863,0.38182,7.4403
1781971786.5509,19.4863,0.38182,7.4403
1781971786.6024,19.4863,0.38182,7.4403
1781971786.6560,19.4875,0.37970,7.3994
1781971786.7110,19.4875,0.37970,7.3994
1781971786.7661,19.4863,0.38162,7.4364
1781971786.8220,19.4863,0.38162,7.4364
1781971786.8771,19.4863,0.38162,7.4364
1781971786.9321,19.4875,0.37772,7.3609
1781971786.9864,19.4875,0.37772,7.3609
1781971787.0373,19.4875,0.37772,7.3609
1781971787.0910,19.4875,0.37798,7.3658
1781971787.1417,19.4875,0.37798,7.3658
1781971787.1958,19.4875,0.37990,7.4033
1781971787.2508,19.4875,0.37990,7.4033
1781971787.3028,19.4875,0.37990,7.4033
1781971787.3578,19.4887,0.37748,7.3565
1781971787.4104,19.4887,0.37748,7.3565
1781971787.4654,19.4887,0.37748,7.3565
1781971787.5204,19.4863,0.38193,7.4423
1781971787.5755,19.4863,0.38193,7.4423
1781971787.6282,19.4775,0.40920,7.9702
1781971787.6832,19.4775,0.40920,7.9702
1781971787.7371,19.4775,0.40920,7.9702
1781971787.7913,19.4875,0.37870,7.3799
1781971787.8433,19.4875,0.37870,7.3799
1781971787.8945,19.4875,0.37870,7.3799
1781971787.9464,19.4812,0.39985,7.7896
1781971788.0008,19.4812,0.39985,7.7896
1781971788.0516,19.4887,0.37850,7.3765
1781971788.1066,19.4887,0.37850,7.3765
1781971788.1616,19.4887,0.37850,7.3765
1781971788.2164,19.4875,0.37935,7.3926
1781971788.2715,19.4875,0.37935,7.3926
1781971788.3265,19.4863,0.38198,7.4433
1781971788.3812,19.4863,0.38198,7.4433
1781971788.4363,19.4863,0.38198,7.4433
1781971788.4913,19.4875,0.37798,7.3658
1781971788.5436,19.4875,0.37798,7.3658
1781971788.5968,19.4875,0.37798,7.3658
1781971788.6519,19.4863,0.38093,7.4228
1781971788.7036,19.4863,0.38093,7.4228
1781971788.7586,19.4875,0.37805,7.3672
1781971788.8087,19.4875,0.37805,7.3672
1781971788.8594,19.4875,0.37805,7.3672
1781971788.9144,19.4875,0.37900,7.3858
1781971788.9649,19.4875,0.37900,7.3858
1781971789.0194,19.4875,0.37900,7.3858
1781971789.0709,19.4875,0.37900,7.3858
1781971789.1257,19.4875,0.37900,7.3858
1781971789.1790,19.4875,0.37900,7.3858
1781971789.2340,19.4875,0.37855,7.3770
1781971789.2860,19.4875,0.37855,7.3770
1781971789.3376,19.4875,0.37893,7.3843
1781971789.3919,19.4875,0.37893,7.3843
1781971789.4437,19.4875,0.37893,7.3843
1781971789.4987,19.4875,0.37920,7.3897
1781971789.5500,19.4875,0.37920,7.3897
1781971789.6019,19.4875,0.37920,7.3897
1781971789.6570,19.4800,0.40242,7.8392
1781971789.7104,19.4800,0.40242,7.8392
1781971789.7633,19.4788,0.40272,7.8446
1781971789.8164,19.4788,0.40272,7.8446
1781971789.8694,19.4788,0.40272,7.8446
1781971789.9245,19.4800,0.40235,7.8378
1781971789.9790,19.4800,0.40235,7.8378
1781971790.0292,19.4800,0.40235,7.8378
1781971790.0843,19.4800,0.40230,7.8368
1781971790.1393,19.4800,0.40230,7.8368
1781971790.1919,19.4800,0.40253,7.8412
1781971790.2469,19.4800,0.40253,7.8412
1781971790.3020,19.4800,0.40253,7.8412
1781971790.3545,19.4800,0.40225,7.8358
1781971790.4086,19.4800,0.40225,7.8358
1781971790.4604,19.4800,0.40225,7.8358
1781971790.5106,19.4800,0.40250,7.8407
1781971790.5656,19.4800,0.40250,7.8407
1781971790.6204,19.4788,0.40398,7.8689
