epoch_s,bus_V,current_A,power_W
1782019611.2077,19.4262,0.61447,11.9369
1782019611.2621,19.4300,0.60247,11.7061
1782019611.3124,19.4300,0.60247,11.7061
1782019611.3672,19.4300,0.60423,11.7401
1782019611.4222,19.4300,0.60423,11.7401
1782019611.4732,19.4300,0.60423,11.7401
1782019611.5269,19.4300,0.60418,11.7391
1782019611.5772,19.4300,0.60418,11.7391
1782019611.6310,19.4300,0.60418,11.7391
1782019611.6840,19.4300,0.60355,11.7270
1782019611.7346,19.4300,0.60355,11.7270
1782019611.7897,19.4300,0.60533,11.7615
1782019611.8447,19.4300,0.60533,11.7615
1782019611.8993,19.4300,0.60533,11.7615
1782019611.9501,19.4300,0.60288,11.7139
1782019612.0051,19.4300,0.60288,11.7139
1782019612.0562,19.4300,0.60288,11.7139
1782019612.1073,19.4288,0.60505,11.7554
1782019612.1612,19.4288,0.60505,11.7554
1782019612.2152,19.4300,0.60392,11.7343
1782019612.2703,19.4300,0.60392,11.7343
1782019612.3209,19.4300,0.60392,11.7343
1782019612.3715,19.4300,0.60365,11.7289
1782019612.4229,19.4300,0.60365,11.7289
1782019612.4733,19.4300,0.60365,11.7289
1782019612.5276,19.4300,0.60235,11.7037
1782019612.5806,19.4300,0.60235,11.7037
1782019612.6306,19.4300,0.60235,11.7037
1782019612.6812,19.4325,0.59713,11.6036
1782019612.7323,19.4325,0.59713,11.6036
1782019612.7827,19.4300,0.59713,11.6021
1782019612.8348,19.4300,0.60300,11.7163
1782019612.8849,19.4300,0.60300,11.7163
1782019612.9378,19.4313,0.59918,11.6427
1782019612.9917,19.4313,0.59918,11.6427
1782019613.0461,19.4313,0.59918,11.6427
1782019613.1011,19.4275,0.61245,11.8984
1782019613.1535,19.4275,0.61245,11.8984
1782019613.2085,19.4275,0.61245,11.8984
1782019613.2628,19.4300,0.60430,11.7415
1782019613.3153,19.4300,0.60430,11.7415
1782019613.3694,19.4313,0.59823,11.6243
1782019613.4201,19.4313,0.59823,11.6243
1782019613.4709,19.4313,0.59823,11.6243
1782019613.5254,19.4300,0.60018,11.6614
1782019613.5804,19.4300,0.60018,11.6614
1782019613.6327,19.4300,0.60018,11.6614
1782019613.6877,19.4300,0.60218,11.7003
1782019613.7395,19.4300,0.60218,11.7003
1782019613.7945,19.4313,0.60018,11.6622
1782019613.8471,19.4313,0.60018,11.6622
1782019613.9021,19.4313,0.60018,11.6622
1782019613.9571,19.4300,0.60228,11.7022
1782019614.0072,19.4300,0.60228,11.7022
1782019614.0580,19.4300,0.60228,11.7022
1782019614.1086,19.4313,0.59962,11.6515
1782019614.1636,19.4313,0.59962,11.6515
1782019614.2187,19.4313,0.60198,11.6971
1782019614.2735,19.4313,0.60198,11.6971
1782019614.3249,19.4313,0.60198,11.6971
1782019614.3794,19.4313,0.60032,11.6651
1782019614.4318,19.4313,0.60032,11.6651
1782019614.4868,19.4313,0.60032,11.6651
1782019614.5406,19.4313,0.59867,11.6330
1782019614.5908,19.4313,0.59867,11.6330
1782019614.6419,19.4313,0.60193,11.6962
1782019614.6951,19.4313,0.60193,11.6962
1782019614.7459,19.4313,0.60193,11.6962
1782019614.7960,19.4313,0.60087,11.6758
1782019614.8499,19.4313,0.60087,11.6758
1782019614.9020,19.4313,0.60087,11.6758
1782019614.9555,19.4300,0.60023,11.6624
1782019615.0105,19.4300,0.60023,11.6624
1782019615.0606,19.4300,0.60023,11.6624
1782019615.1117,19.4300,0.60423,11.7401
1782019615.1667,19.4300,0.60423,11.7401
1782019615.2205,19.4313,0.60078,11.6738
1782019615.2706,19.4313,0.60078,11.6738
1782019615.3256,19.4313,0.60078,11.6738
1782019615.3789,19.4313,0.60228,11.7030
1782019615.4318,19.4313,0.60228,11.7030
1782019615.4867,19.4313,0.60228,11.7030
1782019615.5398,19.4313,0.60020,11.6626
1782019615.5925,19.4313,0.60020,11.6626
1782019615.6450,19.4313,0.60058,11.6699
1782019615.6963,19.4313,0.60058,11.6699
1782019615.7478,19.4313,0.60058,11.6699
1782019615.7998,19.4313,0.60193,11.6962
1782019615.8540,19.4313,0.60193,11.6962
1782019615.9054,19.4313,0.60193,11.6962
1782019615.9586,19.4313,0.60225,11.7025
1782019616.0127,19.4313,0.60225,11.7025
1782019616.0677,19.4300,0.60225,11.7017
1782019616.1228,19.4300,0.60052,11.6682
1782019616.1750,19.4300,0.60052,11.6682
1782019616.2268,19.4313,0.60047,11.6680
1782019616.2818,19.4313,0.60047,11.6680
1782019616.3335,19.4313,0.60047,11.6680
1782019616.3886,19.4313,0.60185,11.6947
1782019616.4429,19.4313,0.60185,11.6947
1782019616.4960,19.4300,0.60185,11.6939
1782019616.5465,19.4300,0.60193,11.6954
1782019616.6008,19.4300,0.60193,11.6954
1782019616.6534,19.4313,0.59923,11.6437
1782019616.7050,19.4313,0.59923,11.6437
1782019616.7558,19.4313,0.59923,11.6437
1782019616.8073,19.4300,0.60237,11.7041
1782019616.8584,19.4300,0.60237,11.7041
1782019616.9135,19.4300,0.60237,11.7041
1782019616.9685,19.4288,0.60578,11.7695
1782019617.0215,19.4288,0.60578,11.7695
1782019617.0732,19.4288,0.60618,11.7772
1782019617.1260,19.4288,0.60618,11.7772
1782019617.1772,19.4288,0.60618,11.7772
1782019617.2298,19.4300,0.60328,11.7216
1782019617.2809,19.4300,0.60328,11.7216
1782019617.3326,19.4300,0.60328,11.7216
1782019617.3838,19.4313,0.60147,11.6874
1782019617.4356,19.4313,0.60147,11.6874
1782019617.4878,19.4313,0.60147,11.6874
1782019617.5379,19.4313,0.60128,11.6835
1782019617.5922,19.4313,0.60128,11.6835
1782019617.6430,19.4300,0.60168,11.6905
1782019617.6933,19.4300,0.60168,11.6905
1782019617.7468,19.4300,0.60168,11.6905
1782019617.8012,19.4313,0.60228,11.7030
1782019617.8528,19.4313,0.60228,11.7030
1782019617.9059,19.4313,0.60228,11.7030
1782019617.9573,19.4300,0.60142,11.6857
1782019618.0081,19.4300,0.60142,11.6857
1782019618.0582,19.4300,0.60142,11.6857
1782019618.1132,19.4300,0.60237,11.7041
1782019618.1682,19.4300,0.60237,11.7041
1782019618.2200,19.4300,0.60060,11.6697
1782019618.2751,19.4300,0.60060,11.6697
