epoch_s,bus_V,current_A,power_W
1781994787.2924,19.4400,0.58732,11.4176
1781994787.3462,19.4413,0.58718,11.4154
1781994787.3989,19.4413,0.58718,11.4154
1781994787.4515,19.4413,0.58718,11.4154
1781994787.5035,19.4387,0.59415,11.5495
1781994787.5585,19.4387,0.59415,11.5495
1781994787.6102,19.4387,0.59415,11.5495
1781994787.6647,19.4413,0.58598,11.3921
1781994787.7170,19.4413,0.58598,11.3921
1781994787.7690,19.4400,0.58790,11.4288
1781994787.8227,19.4400,0.58790,11.4288
1781994787.8737,19.4400,0.58790,11.4288
1781994787.9283,19.4413,0.58708,11.4135
1781994787.9797,19.4413,0.58708,11.4135
1781994788.0312,19.4413,0.58708,11.4135
1781994788.0838,19.4375,0.59888,11.6406
1781994788.1345,19.4375,0.59888,11.6406
1781994788.1871,19.4350,0.59888,11.6391
1781994788.2376,19.4350,0.60535,11.7650
1781994788.2924,19.4350,0.60535,11.7650
1781994788.3449,19.4413,0.58488,11.3707
1781994788.3987,19.4413,0.58488,11.3707
1781994788.4538,19.4413,0.58488,11.3707
1781994788.5075,19.4400,0.58748,11.4205
1781994788.5589,19.4400,0.58748,11.4205
1781994788.6127,19.4400,0.58748,11.4205
1781994788.6653,19.4400,0.58903,11.4506
1781994788.7201,19.4400,0.58903,11.4506
1781994788.7725,19.4413,0.58608,11.3940
1781994788.8259,19.4413,0.58608,11.3940
1781994788.8803,19.4413,0.58608,11.3940
1781994788.9352,19.4400,0.58835,11.4375
1781994788.9890,19.4400,0.58835,11.4375
1781994789.0398,19.4400,0.58835,11.4375
1781994789.0935,19.4413,0.58503,11.3736
1781994789.1464,19.4413,0.58503,11.3736
1781994789.1972,19.4413,0.58485,11.3702
1781994789.2498,19.4413,0.58485,11.3702
1781994789.3036,19.4413,0.58485,11.3702
1781994789.3538,19.4400,0.58630,11.3977
1781994789.4063,19.4400,0.58630,11.3977
1781994789.4595,19.4400,0.58630,11.3977
1781994789.5144,19.4413,0.58460,11.3654
1781994789.5654,19.4413,0.58460,11.3654
1781994789.6193,19.4400,0.58650,11.4016
1781994789.6734,19.4400,0.58650,11.4016
1781994789.7283,19.4400,0.58650,11.4016
1781994789.7818,19.4413,0.58483,11.3697
1781994789.8352,19.4413,0.58483,11.3697
1781994789.8887,19.4413,0.58483,11.3697
1781994789.9422,19.4413,0.58545,11.3819
1781994789.9939,19.4413,0.58545,11.3819
1781994790.0490,19.4400,0.58952,11.4604
1781994790.1038,19.4400,0.58952,11.4604
1781994790.1544,19.4400,0.58952,11.4604
1781994790.2057,19.4413,0.58533,11.3794
1781994790.2583,19.4413,0.58533,11.3794
1781994790.3116,19.4413,0.58533,11.3794
1781994790.3667,19.4413,0.58785,11.4285
1781994790.4210,19.4413,0.58785,11.4285
1781994790.4737,19.4413,0.58635,11.3994
1781994790.5268,19.4413,0.58635,11.3994
1781994790.5772,19.4413,0.58635,11.3994
